15,3,1,0,0,0,0,0,8,4,0,1,0,0,0,0,7,14,5,0,0,0,0,0,85,311,6,0,0,0,0,0,0,7,48,419,847,170,0,0,0,2,2,6,21,39,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,5,3,0,1,1,0,0,2,59,151,107,50,27,8,8,17,69,243,355,408,251,136,60,7,41,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,8,4,5,0,0,1,3,54,7,2,2,1,0,0,2,23,94,28,35,75,70,80,136,19,38,78,80,87,120,122,134,3,14,44,45,64,78,61,71,5,13,15,9,9,9,15,45,6,5,2,1,0,1,0,2,2,4,3,1,0,1,0,2
12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,1,1,151,917,312,4,7,5,0,4,15,222,325,8,7,3,2,0,1,0,0,0,5,3,0,0,0,0,0,0
42,32,252,262,332,380,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,5,0,0,2,0,0,0,31,362,247,12,1,0,0,0,23,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0
342,3,4,6,3,10,4,6,4,3,1,4,3,8,1,13,3,2,4,11,6,12,7,15,3,3,11,18,30,41,61,47,2,3,11,25,47,83,140,567,1,7,9,26,25,57,82,206,0,3,4,9,2,5,1,8,0,1,1,1,2,2,1,5
0,0,2,4,3,3,2,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,59,684,175,34,5,0,0,0,3,42,167,110,153,368,163,5,2,3,1,2,1,13,7,0,3,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,8,7,10,0,1,0,1,26,193,540,390,0,0,0,1,5,84,333,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,11,18,11,0,1,0,1,61,134,40,3,0,0,0,0,30,23,0,0,0,0,0,0,192,218,57,7,1,1,0,2,40,337,335,201,22,10,1,0,2,4,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
188,0,0,2,0,0,0,4,3,0,0,0,0,0,0,2,25,2,0,0,0,0,0,1,143,41,4,0,1,1,2,3,73,104,138,145,123,101,103,204,15,13,4,3,3,52,74,441,2,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,31,36,25,29,28,19,57,6,14,31,38,48,36,24,54,4,6,5,4,7,5,16,54,13,10,10,7,5,10,8,11,133,243,105,115,108,180,16,8,131,49,16,3,1,1,3,19,41,8,5,1,0,0,0,1,74,7,8,3,0,0,1,2
171,13,10,7,0,1,1,4,11,6,1,1,0,1,0,0,22,8,2,0,0,0,0,2,105,101,55,14,4,3,1,6,173,484,318,189,95,35,7,4,18,12,23,13,23,11,12,31,12,1,0,1,0,0,0,0,5,1,3,1,0,1,0,2
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,4,11,29,70,2,14,21,25,37,46,113,1613,0,0,0,0,0,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22,10,11,14,15,16,7,32,12,6,6,7,14,8,4,67,9,4,6,21,33,108,232,273,31,81,63,38,38,32,67,41,5,9,31,44,45,29,44,38,1,2,7,4,7,27,35,248,15,5,4,5,4,2,1,43,18,9,10,2,1,1,1,0
23,0,0,1,0,1,0,2,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,57,24,5,459,849,233,36,9,19,33,30,49,19,8,14,70,2,1,2,1,1,1,8,42,7,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1
652,1,2,8,0,3,0,4,0,2,37,5,1,4,0,11,1,2,1,10,2,7,6,16,0,2,9,32,13,42,53,245,0,0,0,5,19,54,125,541,0,0,1,13,3,6,15,60,0,0,0,2,0,0,1,6,0,0,0,0,0,1,1,1
559,66,5,9,9,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,28,3,5,1,0,0,0,0,10,1,1,0,0,0,0,0,30,3,0,10,1,0,0,0,46,2,0,0,0,0,0,0,1092,122,0,0,0,0,0,0
45,71,82,70,51,24,27,35,7,6,1,7,3,7,2,8,9,5,8,5,3,0,0,1,31,15,4,7,6,2,2,1,42,223,268,120,43,18,15,9,75,186,64,18,6,1,0,0,38,86,20,10,8,5,5,2,35,94,49,15,6,8,5,6
4,3,0,1,1,0,0,0,3,2,2,1,0,0,0,0,4,6,6,7,1,1,0,1,84,113,43,53,20,10,1,1,168,885,163,84,103,84,40,9,13,32,16,15,6,24,8,0,2,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0
5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,4,2,0,0,0,0,0,28,52,204,7,0,0,0,0,51,211,612,468,143,80,69,38,0,6,7,7,8,2,7,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,7,7,0,5,18,17,2,11,163,221,378,377,150,71,9,67,45,68,133,92,44,34,10,13,7,13,20,3,1,1,2,18,5,1,1,0,0,1
2,69,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,74,0,0,0,36,0,1,1,0,0,0,0,0,0,52,156,176,114,95,91,128,0,1,62,111,208,153,74,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,113,105,81,19,19,18,14,248,125,42,9,1,2,0,1,126,13,6,1,0,0,0,0,229,36,12,17,1,0,0,0,98,106,76,42,7,10,17,6,25,16,16,4,3,1,8,83,10,1,1,2,1,0,0,0,46,21,8,2,0,0,0,0
429,99,56,5,0,0,0,0,167,140,57,5,0,0,0,0,46,28,0,0,0,0,0,0,70,50,8,0,0,0,0,0,19,68,158,222,145,31,0,0,12,14,33,64,58,24,0,0,7,0,0,0,0,0,0,0,3,2,3,1,0,1,0,0
81,190,117,53,113,52,56,7,34,29,49,13,1,0,0,0,11,5,2,1,0,1,1,0,62,54,27,30,18,5,1,0,6,32,39,63,29,16,1,0,17,97,143,129,98,21,5,1,19,43,5,0,0,0,0,0,37,208,3,0,0,0,0,0
10,0,5,20,40,67,37,16,1,13,47,118,185,454,324,314,2,14,35,23,35,61,72,41,5,19,13,2,2,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
308,88,62,97,137,81,14,76,15,3,8,5,1,2,4,1,2,1,2,1,0,1,0,2,15,3,0,2,1,1,2,8,9,5,16,41,103,138,33,9,15,30,74,80,93,124,101,93,7,4,7,10,3,8,2,0,20,8,19,11,4,8,4,3
17,2,3,3,2,4,2,0,14,2,1,1,4,1,1,1,6,1,2,1,0,1,0,0,10,14,10,4,1,0,0,0,21,33,78,114,165,353,454,76,4,2,11,31,86,244,142,87,2,5,1,0,0,0,0,1,3,1,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,24,65,36,0,1,4,17,163,699,687,302,0,0,0,1,2,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,168,40,0,0,0,0,1,241,1,0,0,0,0,0,1,4,0,0,0,0,0,0,2,15,3,2,10,15,19,20,37,16,20,26,121,214,189,86,64,19,68,75,93,38,4,2,1,21,0,2,1,0,0,0,1,27,45,1,0,0,0,0,0
724,56,24,18,8,10,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,5,52,328,267,10,0,0,0,6,255,35,3,6,1,8,2,6,61,4,0,0,0,0,0,1,67,25,6,7,2,2,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,6,7,10,20,165,610,463,237,0,0,0,0,3,7,73,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,19,14,10,1,2,0,2,17,2,0,0,0,0,0,1,12,4,1,1,0,0,0,0,23,18,11,19,9,6,3,2,91,194,283,307,196,56,21,11,67,158,134,56,33,9,2,2,38,46,0,1,0,0,0,0,24,18,3,1,0,0,0,0
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,1,0,0,0,0,0,0,149,5,0,0,0,0,0,0,73,12,0,0,0,0,0,0,210,33,1,0,0,0,0,0,360,154,66,7,0,0,0,0,277,27,8,3,0,0,0,0,90,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0
125,25,42,4,0,0,0,0,24,34,62,43,4,1,0,0,14,4,3,0,0,0,0,0,1358,25,3,4,11,12,3,0,128,54,23,5,2,1,0,0,2,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
11,3,10,50,82,10,1,1,15,14,28,695,508,9,0,2,7,5,3,15,54,51,141,82,16,6,4,11,27,22,4,6,82,10,0,0,1,0,0,0,16,5,1,0,0,1,0,0,0,0,1,2,1,1,0,1,1,0,2,2,0,3,0,2
69,3,0,0,1,0,0,0,61,8,2,1,0,0,0,0,16,0,1,0,0,1,0,0,85,62,15,9,9,8,3,1,68,946,185,61,66,143,83,8,27,30,14,6,5,2,3,0,6,5,1,1,1,1,0,0,2,4,1,1,0,0,0,0
198,3,0,2,6,8,20,28,16,2,0,1,0,0,0,0,5,0,3,3,8,4,14,6,12,2,1,2,4,3,4,3,31,128,120,145,105,105,111,43,101,140,120,152,123,92,62,14,26,3,0,2,0,2,1,0,38,1,1,0,0,0,1,0
162,109,54,16,6,1,1,0,74,40,27,1,0,0,0,0,51,27,6,2,0,0,0,0,238,125,79,43,21,3,0,1,188,125,42,14,4,1,2,14,307,88,7,4,1,0,0,0,87,9,0,0,0,0,0,0,34,7,2,2,0,0,0,0
148,187,185,104,2,0,0,0,172,155,9,0,0,0,0,0,20,3,2,1,0,1,2,0,79,79,27,37,21,7,2,1,49,80,88,52,52,91,119,43,29,9,11,4,6,6,8,110,7,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0
12,5,4,2,2,6,7,6,80,12,18,20,23,50,128,97,9,26,45,55,32,52,95,13,5,45,246,255,94,26,7,1,2,34,80,72,48,11,4,5,0,3,24,31,92,88,21,15,1,2,4,2,2,0,0,0,0,3,1,0,0,2,0,0
17,13,13,10,1,0,0,0,5,1,0,0,1,0,0,0,16,31,44,46,1,0,0,0,20,77,290,699,171,17,7,0,21,61,33,5,0,0,0,0,29,91,27,1,0,0,0,0,25,68,29,6,0,0,0,0,24,49,64,10,1,1,0,0
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,2,0,0,0,0,0,71,1088,405,18,18,36,110,93,1,11,8,1,2,4,45,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,28,78,113,240,236,51,14,21,36,52,7,1,1,0,0,26,74,10,0,0,0,0,0,60,619,9,0,2,1,0,0,23,111,59,12,44,18,0,0,3,13,5,2,1,1,6,6,1,3,2,1,0,0,0,0,1,4,4,2,1,0,3,3
10,13,37,123,576,349,3,0,3,1,1,0,1,0,0,0,0,0,0,8,13,13,51,131,1,0,1,8,60,85,139,389,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
315,226,79,37,16,11,0,1,241,179,69,46,31,24,10,1,60,29,13,12,2,3,0,3,51,31,8,3,2,0,1,0,45,35,33,24,13,0,0,0,60,36,27,7,1,0,0,0,47,20,19,7,1,0,0,0,66,42,27,9,1,0,1,0
608,20,3,4,1,1,0,0,165,11,1,0,0,0,0,0,15,0,0,0,0,1,0,0,52,20,2,0,0,1,0,0,273,400,15,85,66,11,9,4,39,3,7,23,19,0,1,2,49,2,0,0,0,0,0,0,108,4,0,0,0,0,0,0
0,3,1,3,13,37,23,2,0,3,6,14,8,4,2,0,1,4,32,9,1,0,0,0,0,1,49,23,4,11,8,7,0,0,12,37,125,254,272,343,0,3,0,9,19,136,396,147,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1020,1,0,0,0,0,0,0,54,2,0,0,0,0,0,0,16,2,1,0,0,0,0,0,76,47,24,4,0,0,0,0,108,104,107,143,130,35,4,1,24,17,12,27,31,10,0,0,8,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,6,4,6,4,1,0,2,4,2,1,6,0,1,1,0,1,5,3,3,1,5,1,1,6,20,13,44,20,15,7,5,3,9,29,105,233,408,611,119,1,13,5,19,33,40,39,3,1,7,1,0,5,2,0,1,0,1,2,4,2,1,2,1
240,51,3,0,0,0,0,0,29,5,4,1,0,0,0,0,9,3,16,24,10,2,0,0,13,0,1,12,8,0,0,0,131,391,0,0,0,0,0,0,317,68,0,0,0,0,0,0,181,4,1,0,0,0,0,1,254,240,6,0,0,0,0,0
49,9,23,43,84,120,79,470,13,6,8,10,1,2,1,1,9,8,5,6,1,1,0,1,74,28,17,15,29,40,44,18,206,213,92,58,63,54,40,22,14,8,6,3,0,1,2,3,5,3,0,0,0,1,0,0,6,4,0,3,1,2,0,0
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,324,803,808,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,96,1222,75,8,1,0,0,12,76,41,6,0,0,0,0,7,27,9,5,29,91,98,32,5,10,9,8,7,17,37,33,1,1,2,8,1,2,1,1,4,5,2,3,1,1,0,0,2,3,0,0,0,0,0,0,3,6,3,0,0,0,0,0
81,86,86,283,544,15,6,2,15,8,12,4,4,0,0,0,7,3,2,2,0,0,0,0,30,13,8,7,1,0,0,0,182,58,26,10,3,3,0,0,146,30,41,38,9,0,1,0,53,35,24,5,5,2,1,0,64,37,18,5,5,2,1,2
774,315,571,10,9,3,1,0,49,96,50,0,0,0,0,0,9,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,67,3,1,0,1,0,0,0,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0
344,3,5,3,1,1,0,0,27,1,1,0,0,1,0,1,22,1,0,0,1,0,0,0,21,4,8,7,1,0,0,0,31,82,131,185,389,329,120,21,108,75,18,12,1,5,3,4,41,2,1,1,0,1,0,0,6,2,2,1,0,1,0,0
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,132,0,1,0,0,0,0,0,483,0,0,2,0,0,0,0,21,17,115,218,410,402,73,2,0,3,13,38,59,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,21,6,7,0,3,0,3,32,13,5,4,0,0,0,2,9,1,1,2,0,0,0,0,80,20,1,0,0,1,1,1,84,86,39,10,3,1,0,2,103,66,81,77,65,102,240,388,53,19,5,0,0,0,0,0,13,3,2,0,0,2,0,0
72,73,133,203,231,201,88,10,71,143,82,129,99,70,9,2,25,19,28,22,16,6,3,0,56,16,19,24,7,8,1,2,39,26,5,2,0,1,1,0,16,12,2,2,2,6,1,0,3,7,1,1,0,0,0,0,5,3,7,7,5,2,1,0
575,1,0,0,0,0,0,0,230,1,0,0,0,0,0,0,58,1,0,0,0,0,0,0,318,16,1,0,0,0,0,0,304,186,11,7,3,0,0,0,124,129,12,3,4,0,0,0,32,2,0,0,0,0,0,0,2,5,0,0,0,0,0,0
310,2,1,4,2,2,3,0,15,2,1,5,2,3,1,0,20,10,4,14,11,21,17,11,120,27,23,52,76,100,103,35,53,53,92,132,177,153,143,61,16,3,1,3,13,26,68,18,5,0,0,1,0,0,0,1,7,0,0,1,0,1,0,0
54,102,156,25,1,9,0,14,40,70,18,4,3,2,0,3,29,57,28,11,0,1,0,2,136,65,84,72,25,14,2,15,415,113,114,53,96,61,29,29,7,6,4,5,5,4,4,9,2,0,2,1,0,2,0,3,7,3,1,1,0,2,1,4
1364,3,1,2,1,0,0,0,408,3,0,0,0,0,0,0,121,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,6,0,2,0,2,0,0,0,37,0,0,0,0,0,0,1,18,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0
80,7,6,11,6,13,23,555,57,2,2,1,2,0,2,34,9,1,0,0,0,1,0,41,108,35,2,8,5,9,17,224,63,51,79,28,19,25,11,112,37,4,18,58,68,54,21,38,6,6,2,26,2,0,2,2,14,3,1,1,2,3,1,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,0,0,14,190,468,578,276,212,0,0,0,0,0,9,126,139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,43,39,84,102,135,236,399,337,35,47,53,46,62,151,173,57,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
242,17,11,8,3,3,0,0,1,1,2,1,2,2,1,0,5,2,3,6,1,1,1,0,152,11,9,14,14,12,7,16,107,122,132,148,146,180,118,39,14,33,51,63,51,77,92,39,9,13,4,7,1,0,1,0,6,10,10,4,0,0,0,0
175,2,1,4,0,3,4,49,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,8,21,3,3,94,49,20,2,24,88,130,74,82,190,615,11,29,19,15,12,12,12,17,3,11,24,34,42,51,45,40
16,158,229,0,0,0,0,0,35,43,1,0,0,0,0,0,31,37,4,1,0,0,0,0,31,93,93,165,131,38,9,1,9,49,177,287,301,67,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0
263,77,9,0,0,0,0,0,34,129,5,1,0,5,0,0,13,14,56,19,20,11,0,0,21,63,136,68,6,1,0,0,3,26,62,198,223,188,102,56,11,14,4,20,20,14,53,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,20,31,7,4,3,3,3,238,556,70,28,13,3,6,1,126,246,6,2,1,0,0,0,50,128,16,7,2,0,0,0,15,21,22,18,75,2,4,9,53,33,7,1,0,0,0,0,74,41,3,1,0,0,0,0,27,4,0,0,0,0,0,0
43,72,103,13,3,0,0,0,33,59,22,2,0,0,0,0,16,15,6,0,0,0,0,0,36,32,12,29,60,117,31,0,63,35,98,280,294,245,176,30,22,7,9,7,5,4,16,1,9,0,2,0,0,0,0,0,14,3,1,0,0,0,0,0
741,59,8,1,2,3,0,5,501,0,0,0,0,1,0,3,26,0,0,1,0,0,0,1,173,3,1,1,0,0,0,1,195,55,6,8,2,2,1,3,4,24,59,46,14,13,40,9,2,0,0,2,0,0,0,1,6,1,0,1,0,0,0,0
111,58,34,42,19,8,9,2,165,61,12,5,13,3,0,0,30,12,11,7,12,1,0,0,136,22,14,34,2,0,0,0,459,58,296,139,57,6,4,0,29,15,8,12,23,18,6,0,17,4,1,1,0,0,0,0,18,13,11,7,0,0,0,0
68,1,0,0,0,0,0,0,58,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,114,7,1,0,0,0,0,0,187,298,52,19,15,15,5,0,18,25,12,13,96,55,123,794,10,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
36,103,44,6,3,3,2,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,22,5,0,0,0,0,0,0,7,25,70,58,91,99,89,55,18,64,195,266,159,137,139,110,25,41,13,6,1,2,0,0,25,55,31,3,5,3,2,0
362,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,47,4,0,1,0,0,0,0,1448,105,1,0,0,1,0,0,40,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,7,2,11,8,30,2,4,3,3,1,1,1,9,3,0,0,0,0,0,0,12,6,2,4,0,0,1,0,9,2,2,8,41,244,429,374,386,0,2,20,20,2,6,7,40,3,0,14,8,1,2,0,13,3,0,5,8,4,5,4,8
62,82,1,0,0,0,0,0,26,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,22,18,25,39,22,17,3,0,83,104,60,80,135,226,324,171,40,15,12,4,1,0,0,1,44,83,76,4,1,0,0,0,49,73,86,25,1,0,0,0
198,108,40,6,0,1,0,0,432,46,2,0,0,0,0,0,116,5,0,0,0,0,0,0,155,41,14,3,0,0,0,0,112,207,159,57,11,1,0,0,63,26,23,28,96,3,0,0,23,2,1,0,0,0,0,0,38,6,2,0,0,0,0,0
515,16,1,4,2,7,1,1,21,3,3,10,18,64,75,12,6,6,17,13,32,30,83,3,6,4,5,10,10,5,1,1,5,13,20,16,21,23,2,1,76,58,21,13,11,22,100,319,65,9,3,1,2,0,2,0,229,6,2,0,0,0,0,0
16,3,0,0,0,0,0,0,28,78,1,0,0,0,0,0,43,82,16,1,0,0,0,0,35,102,64,9,4,0,0,0,4,92,81,63,11,2,0,1,20,204,423,543,34,1,0,0,25,5,0,0,0,0,0,0,33,0,1,0,0,0,0,0
13,2,1,0,0,0,0,0,27,10,0,1,0,0,0,0,372,14,9,6,0,0,0,0,1004,62,9,1,3,1,0,0,9,17,10,5,1,4,0,0,0,0,0,4,1,19,13,376,1,0,0,8,0,3,1,8,1,1,0,2,0,0,3,3
477,169,175,51,7,3,0,2,20,35,22,17,9,7,7,12,7,9,16,22,36,102,110,176,17,24,14,74,53,75,17,28,18,20,3,3,5,11,3,4,20,5,1,0,0,1,0,2,7,2,0,2,0,0,0,0,15,77,30,2,0,1,0,0
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,4,0,0,0,0,0,0,97,2,0,0,0,0,0,0,169,4,0,0,0,0,0,0,558,287,11,2,0,0,0,0,89,22,3,2,0,0,0,0,25,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,102,1,1,0,0,0,0,0
70,1300,382,185,39,5,9,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,10,14,8,4,2,0,2,47,79,21,22,3,2,0,0,17,12,2,3,0,0,0,1,506,268,36,12,3,6,0,4,10,221,71,81,101,195,6,2,0,2,5,2,1,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0
229,18,13,29,7,31,15,30,8,6,5,9,2,3,0,15,7,14,11,12,8,7,1,8,24,33,44,56,27,27,10,8,29,145,251,255,148,65,27,13,15,40,51,35,14,34,16,50,5,11,5,11,4,8,3,5,8,6,5,8,7,17,3,14
7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,71,62,36,31,29,45,48,3,37,523,1,0,0,0,0,0,589,84,0,0,0,0,0,0,58,3,0,0,0,0,0,0,195,182,0,0,0,0,0,0
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,398,267,234,73,9,3,0,8,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,84,17,6,3,1,0,0,146,19,0,0,0,0,0,0,145,2,1,0,0,0,0,0,275,156,0,1,0,0,0,0
290,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,98,4,0,0,0,0,0,0,233,76,48,25,6,1,0,0,314,132,170,117,67,32,12,30,116,1,0,0,0,1,0,0,162,0,0,0,0,0,0,0
13,8,1,2,9,12,9,5,92,5,2,3,2,2,15,9,249,0,0,0,0,1,0,0,723,2,2,0,0,0,0,0,771,19,3,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,9,46
9,44,120,4,0,0,0,0,2,26,35,5,0,0,0,0,0,6,57,146,34,0,0,0,6,7,12,7,5,0,0,0,60,157,348,117,17,5,0,0,96,244,272,103,33,12,6,3,7,9,0,1,0,0,0,0,7,1,0,1,1,0,0,0
244,24,104,165,139,22,0,1,4,32,32,6,0,0,0,2,8,46,30,2,0,0,0,3,7,36,45,461,24,7,9,14,2,2,3,21,53,101,108,247,7,1,2,1,2,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
231,55,7,1,1,0,0,0,49,20,5,0,0,0,0,0,57,20,0,0,0,0,0,0,131,99,49,22,1,0,0,0,165,155,64,16,2,0,0,0,213,135,22,5,0,0,0,0,142,53,5,0,0,0,0,0,243,50,5,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146,592,187,159,145,127,192,410,0,0,0,0,0,11,18,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59,29,53,38,31,40,23,69,26,41,19,9,3,2,0,0,42,99,42,0,2,0,0,0,41,42,111,71,133,33,11,44,16,32,130,87,76,91,96,117,19,4,1,0,0,8,0,0,11,67,14,1,0,1,0,0,12,106,12,4,2,5,0,0
78,12,5,8,2,10,1,11,320,35,0,1,1,2,0,2,76,11,5,4,1,0,0,7,97,159,46,31,12,15,2,28,34,125,201,140,134,78,73,178,8,1,1,10,5,3,6,21,3,1,3,1,0,0,1,3,2,1,1,3,0,0,1,5
49,205,230,179,141,85,12,3,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,66,268,44,0,0,0,0,0,168,77,1,0,0,0,0,0,109,18,1,1,0,0,0,0,180,145,18,5,0,0,0,0
